Vendor_ID,Invoice_Amount,Tax_Amount,Total_Amount,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Credit_Period_Days,Is_Late_Payment,Payment_Status_Paid,Payment_Status_Pending,Payment_Status_Rejected,Transaction_Type_Credit,Transaction_Type_Credit Note,Transaction_Type_Debit Note,Transaction_Type_Invoice,Risk_Level,Binary_Risk_Flag
655,29145.0,1718.52,32537.75,22.0,3,0,10.0,16,35758,93.25,0,47,0,False,False,True,True,False,False,False,0,0
734,11745.0,1757.74,12696.75,27.0,4,1,2.0,13,482,96.61,1,269,1,False,True,False,False,False,False,True,1,0
662,81697.0,14288.92,86940.21,18.0,1,3,10.0,26,3992,52.67,1,-111,0,False,False,True,False,False,True,False,2,1
493,152304.125,5251.95,101677.44,30.0,2,2,3.0,25,11365,46.41,1,37,1,False,False,True,False,True,False,False,2,1
843,50474.0,7844.34,57268.58,11.0,2,3,2.0,46,924,11.21,0,157,0,False,False,True,False,False,False,True,0,0
465,38032.0,6411.34,42527.36,999.0,3,4,3.0,40,21707,86.16,1,227,1,False,True,False,False,False,False,True,1,0
164,63523.0,10170.79,68258.23,0.0,5,1,3.0,18,15060,48.02,1,-37,1,False,True,False,False,False,False,True,1,0
444,71402.0,3991.68,79318.26,17.0,4,2,10.0,17,20176,42.38,0,61,0,False,False,True,True,False,False,False,0,0
339,84895.0,6131.85,95341.09,9.0,1,1,8.0,28,41189,35.22,0,110,1,False,False,True,False,True,False,False,0,0
671,4508.0,447.17,5069.27,10.0,5,0,6.0,26,2375,-11.48,0,232,0,False,False,True,False,False,False,True,0,0
456,96781.0,15797.43,108938.42,999.0,4,1,6.0,32,6755,36.8,0,79,0,False,False,False,False,False,False,True,0,0
274,93149.0,12928.2,105909.76,25.0,2,0,8.0,3,42144,-36.22,0,96,0,False,False,False,True,False,False,False,0,0
626,50334.0,6744.36,75713.37,3.0,1,0,2.0,7,11951,-32.84,0,146,0,False,False,True,False,True,False,False,0,0
29,42162.0,7426.81,47425.48,23.0,4,3,5.0,18,37286,-19.28,1,-240,1,True,False,False,False,True,False,False,1,0
359,29348.0,4785.65,32846.25,25.0,3,4,1.0,43,2575,-39.05,1,-29,1,False,False,False,False,False,True,False,1,0
609,40758.0,3738.62,43666.27,4.0,4,1,2.0,26,12269,75.24,1,-94,0,False,False,True,False,False,True,False,1,0
22,58844.0,10196.53,64033.32,2.0,5,4,10.0,19,21225,-40.66,0,-33,0,False,True,False,False,False,False,False,0,0
803,56847.0,3074.21,66133.82,10.0,1,1,5.0,13,30909,7.0,0,-138,0,False,False,True,False,False,False,False,0,0
535,98830.0,16538.64,113616.96,30.0,1,0,2.0,9,35131,45.03,0,-265,1,False,False,False,True,False,False,False,0,0
497,50552.0,3664.53,53869.11,1.0,1,1,3.0,44,21911,76.63,1,-123,0,True,False,False,False,False,False,False,1,0
665,91581.0,8924.89,107263.64,30.0,5,2,3.0,39,24015,83.32,0,228,0,False,False,True,True,False,False,False,0,0
13,47208.0,8021.25,49620.79,15.0,1,1,1.0,1,7741,11.8,1,-40,1,False,False,False,True,False,False,False,1,0
282,48048.0,6102.43,51721.08,0.0,4,0,9.0,35,35658,51.41,0,221,0,False,False,True,False,True,False,False,0,0
321,21929.0,2296.65,23089.75,9.0,4,1,8.0,12,12250,24.08,1,38,1,False,True,False,False,False,True,False,1,0
767,87797.0,11269.68,95310.03,18.0,1,2,6.0,19,7383,2.03,0,-65,1,False,True,False,True,False,False,False,0,0
490,11741.0,639.24,13019.45,15.0,5,3,7.0,47,16017,79.25,1,152,0,False,False,True,False,True,False,False,1,0
104,15615.0,2706.56,16809.38,20.0,5,1,10.0,2,40607,56.14,1,-64,0,False,True,False,False,True,False,False,1,0
270,50334.0,5011.84,107534.16,21.0,4,0,8.0,5,44496,57.84,1,-167,0,False,False,True,False,False,False,True,2,1
430,63762.0,6524.59,67570.87,18.0,1,0,2.0,37,33856,50.05,1,-243,1,False,False,False,False,False,False,True,1,0
157,44767.0,3314.5,52697.21,12.0,3,0,7.0,20,15041,98.21,1,-178,1,False,False,True,False,False,False,False,1,0
474,26494.0,2609.82,28612.9,30.0,3,0,2.0,19,24302,-49.39,1,60,0,False,False,True,False,False,False,False,1,0
133,53429.0,3672.7,58112.03,6.0,2,3,3.0,7,7170,30.04,1,99,1,True,False,False,False,False,False,False,1,0
824,73625.0,11913.29,77666.17,23.0,3,4,2.0,11,26624,87.64,0,49,0,True,False,False,True,False,False,False,0,0
459,24722.0,3181.16,27902.02,1.0,3,1,6.0,8,8269,-21.27,1,-49,0,False,False,True,False,False,False,True,1,0
810,54623.0,5118.334999999999,61792.93,4.0,1,2,3.0,30,30447,24.94,0,-85,1,False,False,True,False,True,False,False,0,0
156,97714.0,6452.1,114979.39,19.0,3,3,7.0,48,2598,-9.98,0,-45,1,False,True,False,False,False,True,False,0,0
106,10739.0,961.49,11792.69,15.0,2,0,4.0,9,38631,46.43,0,38,0,False,False,False,True,False,False,False,0,0
501,86347.0,15103.23,101049.99,7.0,2,0,7.0,48,19654,4.55,0,-92,0,False,False,False,False,False,False,True,0,0
415,97356.0,9167.21,103395.48,14.0,4,1,4.0,14,2691,31.17,1,-60,1,False,False,True,False,False,False,True,2,1
210,35047.0,2545.25,39558.81,6.0,1,0,3.0,33,32943,27.45,1,37,0,False,False,False,False,False,False,False,1,0
564,26052.0,3821.54,30439.36,24.0,5,2,6.0,42,29803,82.6,0,-92,0,True,False,False,True,False,False,False,0,0
0,66376.0,8324.12,70304.22,21.0,5,0,7.0,43,17018,8.38,1,124,1,False,False,True,True,False,False,False,1,0
704,80801.0,12908.53,91324.17,20.0,3,0,2.0,24,35056,42.62,1,140,0,False,False,False,False,True,False,False,2,1
211,40204.0,4480.71,47191.24,10.0,5,0,5.0,17,20682,95.47,1,73,1,True,False,False,False,False,False,True,1,0
585,44973.0,7645.29,51573.91,10.0,5,4,3.0,11,4968,30.07,1,76,0,False,False,True,True,False,False,False,1,0
94,46632.0,5396.45,53420.46,6.0,1,4,9.0,2,33916,-17.7,0,-21,0,False,False,True,False,False,False,True,0,0
32,17964.0,2191.24,20250.18,25.0,2,4,4.0,33,46633,5.03,1,-131,1,False,False,True,False,False,True,False,1,0
277,45836.0,3482.4,51181.81,20.0,4,0,6.0,4,29358,90.59,1,80,1,False,False,True,False,False,False,True,1,0
190,16109.0,1668.53,17825.08,3.0,5,3,3.0,6,11561,-41.43,0,-71,1,True,False,False,False,True,False,False,0,0
5,23890.0,4260.07,26145.53,15.0,1,3,7.0,5,25593,28.88,1,-89,0,False,False,False,False,False,False,True,1,0
612,57193.0,8853.82,63547.22,22.0,2,3,10.0,39,46218,62.89,0,-106,1,False,False,False,True,False,False,False,0,0
150,57316.0,7251.07,62513.6,6.0,5,0,3.0,45,6273,7.26,0,-206,1,False,False,True,True,False,False,False,0,0
40,45669.0,7672.1,51345.58,9.0,4,1,2.0,14,49905,-40.45,0,4,0,False,False,False,False,True,False,False,0,0
753,50017.0,8745.23,54525.94,22.0,4,3,6.0,42,49524,79.07,1,-23,0,True,False,False,False,False,False,True,1,0
291,13080.0,1154.57,14575.38,25.0,2,0,1.0,24,39730,95.38,0,-264,1,False,False,True,False,False,False,True,0,0
774,89483.0,5118.334999999999,95150.34,15.0,1,0,10.0,15,31239,-40.31,0,-57,1,False,False,False,False,False,False,False,0,0
50,50337.0,6596.97,55377.69,7.0,4,3,7.0,2,29776,4.19,0,-50,0,False,True,False,False,False,False,True,0,0
157,64803.0,9101.54,68533.25,6.0,1,1,10.0,23,37936,19.7,1,-129,0,False,False,False,False,False,True,False,1,0
173,31328.0,5099.2,36191.18,20.0,4,1,4.0,5,25185,46.43,1,-111,1,False,False,False,False,False,False,True,1,0
734,9358.0,878.36,10925.79,24.0,4,0,10.0,37,27078,74.06,0,-59,0,False,False,False,False,False,True,False,0,0
129,22766.0,3977.2,24544.81,15.0,2,1,6.0,23,14369,-35.71,0,111,1,False,True,False,False,False,False,True,0,0
141,50334.0,2613.15,33662.79,4.0,2,4,10.0,26,25885,23.58,0,102,1,True,False,False,False,True,False,False,0,0
489,92612.0,9300.58,98261.65,11.0,5,1,1.0,19,12130,-21.43,1,21,1,False,False,True,False,True,False,False,2,1
279,92592.0,7621.8,102043.03,10.0,3,1,7.0,24,17640,91.91,1,-264,1,False,False,False,False,False,False,False,2,1
757,94747.0,15846.94,100630.21,18.0,2,0,7.0,38,37893,49.27,0,121,0,False,False,True,False,True,False,False,0,0
523,72576.0,6272.07,78763.87,26.0,2,0,2.0,31,20881,81.65,1,174,0,False,False,True,False,False,True,False,1,0
801,21252.0,3352.68,23052.82,10.0,5,1,6.0,47,35071,30.62,1,161,0,False,False,False,False,False,False,True,1,0
184,56659.0,6924.63,63778.8,7.0,2,4,4.0,10,32746,69.46,1,18,1,False,False,False,False,False,False,False,1,0
529,44193.0,2250.53,47907.84,11.0,2,0,7.0,3,34983,-30.72,0,142,1,False,False,True,True,False,False,False,0,0
74,84711.0,5922.92,98571.94,15.0,4,0,7.0,30,18564,69.61,0,83,1,False,False,True,False,False,True,False,0,0
135,27213.0,2911.44,31229.36,29.0,2,2,6.0,39,49670,-29.87,1,227,1,False,False,True,False,False,False,False,1,0
827,16323.0,2256.52,18184.4,17.0,1,1,4.0,27,2377,58.5,1,-57,1,False,False,True,False,False,False,True,1,0
700,42891.0,7135.69,48382.41,23.0,1,0,10.0,38,40080,7.09,1,-138,1,False,False,False,False,True,False,False,1,0
840,69268.0,10921.41,72901.34,24.0,4,2,5.0,15,38397,51.18,0,-263,1,False,False,False,False,False,False,True,0,0
826,17232.0,2698.26,20218.46,0.0,1,4,8.0,26,7204,43.72,1,110,1,False,False,False,False,False,True,False,1,0
7,54696.0,7060.27,64291.5,2.0,4,1,9.0,42,38236,62.24,0,-161,1,False,True,False,False,False,False,True,0,0
805,66000.0,5408.64,77760.49,10.0,4,4,6.0,1,1585,60.68,1,-133,1,False,False,False,False,False,False,True,1,0
843,62852.0,6290.47,70769.6,4.0,3,3,1.0,33,16775,59.79,0,-229,0,False,False,True,False,False,False,True,0,0
823,46626.0,2386.95,49618.43,24.0,5,1,1.0,20,47759,-3.8,0,-284,1,False,True,False,True,False,False,False,0,0
18,71290.0,8905.08,75067.11,15.0,2,0,8.0,48,41920,-37.13,1,25,1,False,False,True,True,False,False,False,1,0
740,87339.0,11523.94,96250.24,8.0,3,1,1.0,37,37001,18.71,0,-206,1,False,False,True,False,True,False,False,0,0
484,37705.0,3885.28,41398.0,24.0,5,0,10.0,45,15294,97.37,0,-65,1,False,True,False,False,True,False,False,0,0
581,21825.0,2367.13,23714.78,-5.0,5,0,7.0,34,26949,-43.38,0,-87,1,False,False,True,False,False,False,True,0,0
256,20423.0,1040.46,21914.8,0.0,1,4,9.0,21,42913,17.33,0,-56,1,False,False,False,False,False,False,True,0,0
155,1484.0,257.6,1726.43,20.0,2,0,3.0,46,49554,39.68,0,-59,1,False,False,True,False,False,False,True,0,0
688,83088.0,4756.36,95686.44,3.0,4,0,4.0,12,2995,-30.74,0,22,1,False,False,False,True,False,False,False,0,0
682,9569.0,1597.35,11178.62,16.0,3,0,5.0,30,29048,24.5,1,9,0,False,False,True,False,False,False,True,1,0
699,29933.0,3085.73,34692.08,17.0,2,3,3.0,17,30574,-6.23,1,229,1,False,False,True,False,False,False,True,1,0
595,91701.0,12916.81,108031.76,23.0,3,0,10.0,29,41111,47.94,0,73,1,False,True,False,False,False,True,False,0,0
621,36246.0,3045.86,39592.86,26.0,1,2,3.0,46,37564,-40.77,0,38,0,False,False,False,False,True,False,False,0,0
9,1746.0,180.87,2042.11,0.0,5,1,9.0,17,7255,54.01,1,-149,1,False,False,True,False,False,False,True,1,0
675,94711.0,4938.16,108518.36,28.0,2,0,6.0,23,47303,10.04,0,123,1,True,False,False,False,False,False,True,0,0
57,28176.0,4124.42,32001.41,20.0,4,0,3.0,32,21039,40.93,0,72,0,False,False,False,False,False,False,True,0,0
72,24723.0,1582.61,26560.7,8.0,4,0,5.0,20,8068,30.18,0,-160,1,False,False,True,False,True,False,False,0,0
535,57516.0,6147.4,65687.16,25.0,1,3,6.0,48,40939,56.86,0,-97,0,False,False,False,False,False,True,False,0,0
587,40222.0,6981.78,45483.34,20.0,3,2,5.0,39,29352,-8.17,0,-102,1,False,False,True,False,False,False,True,0,0
194,62547.0,4764.4,71601.93,15.0,2,3,9.0,20,1895,76.04,0,93,0,False,False,False,True,False,False,False,0,0
165,30596.0,2638.47,32703.37,18.0,5,0,2.0,43,33506,-24.81,1,-308,1,False,False,True,False,False,True,False,1,0
552,26327.0,4305.15,30097.54,20.0,3,1,9.0,30,28352,98.69,1,-226,1,False,False,False,False,True,False,False,1,0
137,56329.0,4584.37,65419.71,365.0,4,0,1.0,12,3595,-43.08,1,-37,0,False,False,False,False,False,False,True,1,0
291,58634.0,5118.334999999999,61943.09,1.0,2,3,1.0,29,25836,-9.11,1,-56,1,True,False,False,True,False,False,False,1,0
118,76776.0,5998.04,83074.91,16.0,5,2,3.0,33,34645,41.08,0,48,0,False,False,False,False,False,False,True,0,0
714,90871.0,4903.15,99188.69,26.0,5,2,3.0,28,10346,3.44,0,242,0,False,False,True,False,False,False,True,0,0
278,256.0,5118.334999999999,300.98,22.0,5,1,10.0,41,44541,-39.81,1,-39,1,False,False,True,False,True,False,False,1,0
895,97520.0,15917.76,112007.56,3.0,2,2,5.0,8,27260,24.08,1,186,1,False,True,False,False,False,True,False,2,1
459,43968.0,6482.21,49804.47,13.0,5,0,5.0,26,37401,61.6,1,-120,1,False,False,False,False,False,False,True,1,0
482,50334.0,1075.95,7999.03,8.0,1,0,2.0,9,12005,-24.48,1,-164,1,False,True,False,False,False,False,True,1,0
611,91852.0,13671.77,103467.29,27.0,1,0,3.0,45,13152,-33.37,0,-202,1,False,False,True,False,False,False,True,0,0
103,95972.0,8239.08,103518.36,23.0,3,2,4.0,37,12791,12.64,0,193,0,True,False,False,False,False,False,False,0,0
258,19624.0,2811.57,22617.36,13.0,5,2,7.0,12,3246,22.56,1,-31,1,False,True,False,False,False,False,True,1,0
425,14268.0,1204.37,16692.62,22.0,3,4,1.0,17,23419,14.77,0,-5,1,False,True,False,True,False,False,False,0,0
171,77378.0,8561.47,83935.94,25.0,1,0,10.0,31,5279,1.7,1,213,1,False,False,False,False,False,True,False,2,1
862,26824.0,4364.79,30898.22,25.0,2,4,5.0,16,31821,74.4,1,292,1,False,False,True,False,False,False,True,1,0
332,94730.0,14597.86,106995.53,7.0,2,1,9.0,4,41591,-31.79,1,208,1,False,False,False,False,False,False,False,2,1
262,25828.0,2188.28,28653.92,16.0,1,2,4.0,39,6954,64.55,1,133,0,True,False,False,True,False,False,False,1,0
100,86542.0,8936.49,94793.16,7.0,3,0,10.0,41,10694,70.78,1,90,1,False,False,False,False,True,False,False,2,1
623,73405.0,13135.7,86484.61,22.0,5,1,9.0,21,28946,28.76,0,70,0,False,False,True,False,False,False,True,0,0
358,52484.0,5245.76,57962.55,29.0,5,4,7.0,6,46425,73.51,0,323,0,False,False,False,False,False,False,False,0,0
691,91247.0,15071.65,96627.32,15.0,1,0,3.0,7,46502,69.59,0,160,0,False,True,False,True,False,False,False,0,0
608,86359.0,4875.07,94811.91,22.0,3,1,3.0,7,9105,89.01,0,-12,0,True,False,False,False,False,False,False,0,0
448,41769.0,2758.37,46259.19,9.0,1,0,3.0,2,38992,49.34,0,76,0,True,False,False,False,False,False,True,0,0
359,70637.0,4857.76,80294.02,21.0,2,0,2.0,30,31592,29.54,1,39,0,False,False,False,False,False,False,True,1,0
1,65339.0,8785.61,70183.91,1.0,2,0,1.0,45,1967,-4.25,1,337,0,False,True,False,True,False,False,False,1,0
120,88158.0,4593.01,97679.78,7.0,4,1,2.0,9,25092,46.66,1,-37,0,False,False,True,True,False,False,False,2,1
271,48722.0,3132.57,56919.16,8.0,2,0,4.0,23,26943,6.42,0,-101,1,True,False,False,True,False,False,False,0,0
685,81725.0,14395.0,87154.64,21.0,1,0,8.0,4,14445,4.68,0,2,0,False,False,False,False,False,False,True,0,0
227,95236.0,9056.18,105445.77,20.0,1,2,5.0,5,13809,-13.21,0,141,0,True,False,False,False,False,True,False,0,0
443,80976.0,14063.07,95120.88,7.0,5,1,3.0,29,17358,30.81,1,-86,1,False,True,False,False,False,False,True,2,1
326,18004.0,1640.36,21208.3,30.0,5,1,10.0,34,3491,-4.12,1,3,1,False,False,True,False,False,True,False,1,0
421,7695.0,5118.334999999999,8099.66,28.0,5,3,10.0,48,37323,-22.92,1,-172,0,True,False,False,False,False,False,True,1,0
636,18427.0,2401.43,20182.42,13.0,5,4,9.0,43,14900,-8.22,1,-2,0,False,False,False,False,True,False,False,1,0
87,22057.0,3072.51,24813.67,15.0,3,1,1.0,43,34798,-47.48,0,-43,1,True,False,False,False,False,False,False,0,0
265,69506.0,5377.0,76269.47,1.0,1,3,9.0,27,31109,5.23,0,-296,1,False,False,False,False,False,True,False,0,0
1,89265.0,12001.79,100879.61,13.0,3,0,8.0,38,2238,50.16,1,-23,1,False,False,True,False,False,False,True,2,1
31,34448.0,5110.72,38236.55,25.0,5,3,4.0,38,13558,34.41,1,240,0,False,False,False,False,False,False,False,1,0
146,5284.0,906.15,5755.9,7.0,3,3,6.0,5,27983,-40.79,0,168,0,True,False,False,False,True,False,False,0,0
134,90888.0,10845.07,107080.99,26.0,3,1,6.0,36,3941,97.59,1,51,0,False,False,False,False,False,False,False,2,1
553,38099.0,4320.58,42561.92,11.0,5,2,10.0,4,8278,-13.68,1,-1,0,False,False,True,False,False,False,False,1,0
487,94977.0,13369.04,109802.66,11.0,2,0,5.0,9,246,40.94,0,299,0,True,False,False,False,False,False,True,0,0
341,89037.0,6040.43,98461.65,17.0,1,4,6.0,26,31184,89.44,0,159,1,False,False,True,True,False,False,False,0,0
441,17001.0,5118.334999999999,19522.32,27.0,1,2,4.0,45,3446,20.56,0,71,0,False,False,True,False,False,False,True,0,0
755,56545.0,4753.94,60460.2,1.0,2,0,7.0,6,34091,-24.78,0,-176,1,False,False,True,False,False,False,True,0,0
551,28623.0,1883.71,31460.99,24.0,4,2,9.0,26,11635,85.97,0,-211,1,False,True,False,False,False,False,True,0,0
560,2255.0,5118.334999999999,2651.36,27.0,5,1,4.0,45,26656,-3.26,0,214,1,False,False,True,False,True,False,False,0,0
656,87257.0,10984.11,93245.99,20.0,5,3,9.0,4,46551,6.01,1,-72,1,False,False,False,False,False,False,True,2,1
761,56976.0,7199.42,66424.66,10.0,3,1,5.0,3,45364,78.73,0,-153,1,True,False,False,False,False,False,True,0,0
873,42141.0,5556.79,47479.51,10.0,5,1,9.0,25,19096,41.19,0,-45,0,False,False,False,True,False,False,False,0,0
577,73874.0,5899.05,78303.66,15.0,3,0,8.0,28,7162,-4.26,1,25,0,False,False,False,False,False,True,False,1,0
283,11494.0,1885.1,13180.78,22.0,2,0,5.0,36,35879,-46.58,1,291,0,False,False,False,False,False,False,True,1,0
665,32938.0,3633.89,36296.92,24.0,2,0,3.0,23,26497,54.15,0,189,1,False,False,True,False,True,False,False,0,0
390,17868.0,1719.24,19148.59,20.0,4,0,1.0,46,48993,-12.58,1,-109,1,True,False,False,True,False,False,False,1,0
460,32813.0,4428.74,34940.18,17.0,3,0,10.0,36,1767,73.8,0,-156,1,False,False,False,False,True,False,False,0,0
163,2446.0,426.09,2759.76,0.0,3,1,9.0,30,15131,-43.83,0,112,0,False,False,True,False,False,False,True,0,0
30,74740.0,7162.69,85325.31,8.0,3,1,6.0,43,27114,-37.31,0,233,0,True,False,False,True,False,False,False,0,0
72,50334.0,816.27,7886.72,17.0,3,2,2.0,24,40840,45.67,1,82,0,False,False,False,True,False,False,False,1,0
606,94049.0,14186.96,105746.12,4.0,2,3,7.0,12,27076,21.83,0,-201,1,True,False,False,False,False,True,False,0,0
570,92239.0,6847.5,108026.92,19.0,5,3,7.0,7,25324,37.26,0,-186,1,False,False,True,False,False,True,False,0,0
12,81057.0,5234.63,90619.28,23.0,1,1,4.0,48,1203,63.28,1,76,0,False,False,True,False,False,False,True,2,1
451,50994.0,6868.24,55788.33,5.0,1,2,2.0,17,8009,11.3,0,118,1,True,False,False,True,False,False,False,0,0
330,34714.0,5984.51,38103.76,5.0,5,3,8.0,18,36480,92.81,1,-80,0,False,False,True,False,True,False,False,1,0
437,92883.0,8719.2,98082.33,15.0,3,2,9.0,7,3503,21.43,1,80,1,False,False,True,False,True,False,False,2,1
490,38033.0,6246.08,41947.38,13.0,1,0,5.0,4,16849,82.59,1,-19,0,False,False,True,False,False,False,False,1,0
137,78141.0,10135.37,87322.73,7.0,4,0,7.0,43,33830,13.27,0,-15,0,False,False,False,True,False,False,False,0,0
665,24878.0,3237.85,28319.99,4.0,5,0,1.0,32,2951,13.93,0,47,1,False,False,True,True,False,False,False,0,0
244,16671.0,2030.46,18239.48,7.0,1,4,6.0,9,11785,-43.4,0,-138,0,False,False,False,False,False,False,True,0,0
810,27474.0,2499.11,30977.05,17.0,1,0,7.0,17,409,50.67,0,-156,1,False,False,True,False,False,False,True,0,0
686,35965.0,5383.29,41447.48,17.0,5,1,8.0,14,35102,49.19,1,89,0,False,False,True,False,False,False,True,1,0
538,46881.0,7581.23,52810.55,10.0,3,0,8.0,29,6706,41.36,0,146,1,True,False,False,False,True,False,False,0,0
341,70961.0,4508.7,78550.78,3.0,1,0,10.0,43,2146,62.58,0,-147,1,True,False,False,True,False,False,False,0,0
774,43833.0,6159.97,50154.25,15.0,1,0,5.0,21,41194,7.85,0,33,0,False,False,True,False,False,False,False,0,0
457,18944.0,1249.34,20240.5,20.0,1,0,8.0,24,13729,8.62,0,197,0,True,False,False,False,False,False,True,0,0
269,7984.0,554.44,9132.71,4.0,4,3,2.0,44,36445,7.12,0,-28,1,False,False,True,False,False,False,False,0,0
426,0.0,9669.34,91577.52,23.0,5,1,3.0,14,11255,31.42,0,-94,1,False,False,False,False,False,False,True,0,0
279,38523.0,2409.45,44877.41,18.0,2,1,-5.0,48,43420,35.76,0,116,0,False,False,False,False,True,False,False,0,0
771,152304.125,35.46,825.85,26.0,5,0,5.0,33,43422,51.99,1,133,0,True,False,False,False,False,False,True,1,0
223,21302.0,1713.49,23042.25,7.0,5,2,7.0,26,22905,-17.83,1,-191,0,True,False,False,True,False,False,False,1,0
419,48567.0,3624.48,52110.64,3.0,1,0,9.0,7,44740,-42.52,1,-248,1,True,False,False,False,False,False,False,1,0
712,93877.0,14248.09,102965.0,12.0,3,3,8.0,23,20449,87.15,0,171,0,False,False,True,False,False,False,True,0,0
512,12118.0,1719.56,13828.32,26.0,4,0,4.0,38,6510,-8.34,1,220,0,False,False,True,False,True,False,False,1,0
517,36816.0,4501.29,40577.59,23.0,1,3,9.0,40,33537,-15.13,0,-99,1,False,False,False,False,False,False,True,0,0
321,32647.0,2842.02,35683.87,15.0,5,4,10.0,48,27366,19.28,1,7,1,False,True,False,True,False,False,False,1,0
509,65776.0,5846.83,72715.26,15.0,3,4,3.0,27,17866,0.43,0,20,0,False,False,False,False,False,False,True,0,0
858,9751.0,1145.62,11142.86,15.0,5,1,7.0,46,47113,70.22,1,72,1,True,False,False,False,False,True,False,1,0
402,3493.0,547.85,3975.98,3.0,2,4,3.0,36,48216,-34.46,1,6,1,False,False,False,True,False,False,False,1,0
658,53057.0,6648.08,58658.36,26.0,4,0,1.0,7,30072,59.67,0,-103,1,False,True,False,False,False,False,True,0,0
280,95780.0,8522.92,111789.63,26.0,3,2,8.0,2,22517,90.47,1,269,0,False,False,True,False,True,False,False,2,1
899,93917.0,7885.48,105872.7,24.0,2,1,3.0,45,8718,66.1,0,-97,1,False,False,True,False,True,False,False,0,0
303,12850.0,963.48,14504.77,15.0,4,0,6.0,24,13290,43.83,1,115,0,False,True,False,False,False,False,False,1,0
844,26038.0,2312.16,28797.37,21.0,5,2,2.0,29,31726,75.4,1,-322,1,True,False,False,False,False,False,False,1,0
275,46506.0,5108.64,53341.49,15.0,3,2,5.0,17,17864,-47.2,1,-9,0,False,False,False,False,False,True,False,1,0
358,77915.0,9095.28,88049.08,7.0,3,3,8.0,47,33092,75.84,0,85,1,False,False,True,False,True,False,False,0,0
822,32938.0,5355.65,38247.55,21.0,1,0,4.0,36,12616,7.37,0,-256,1,False,False,True,False,False,False,True,0,0
210,87719.0,5130.93,94543.08,30.0,2,0,4.0,12,41940,11.19,0,167,0,False,False,True,True,False,False,False,0,0
656,7122.0,708.08,7826.26,4.0,1,1,7.0,30,13527,57.97,0,-141,1,False,False,False,True,False,False,False,0,0
558,31686.0,2213.31,36346.4,4.0,2,3,7.0,13,13670,-2.75,1,228,0,False,False,False,False,False,False,True,1,0
316,86563.0,11233.93,95761.09,23.0,3,2,3.0,31,30523,89.42,0,-109,0,False,False,True,False,False,False,True,0,0
558,37273.0,5199.28,40775.83,5.0,3,3,7.0,13,16455,98.52,1,116,1,False,False,True,False,True,False,False,1,0
878,69411.0,11794.23,81852.56,29.0,3,0,6.0,28,42072,77.73,0,-71,1,False,False,False,False,False,True,False,0,0
428,55876.0,7728.11,59425.09,21.0,4,0,3.0,2,1877,15.43,1,-137,1,False,False,True,False,False,False,True,1,0
750,21328.0,1233.24,23466.92,22.0,4,0,8.0,17,5734,39.32,1,-131,0,True,False,False,True,False,False,False,1,0
882,26160.0,4359.96,29000.84,0.0,1,0,5.0,48,22797,80.17,0,151,0,False,False,False,False,False,False,False,0,0
171,15244.0,2132.08,17913.73,29.0,5,0,6.0,5,45863,37.21,1,-159,0,False,False,True,True,False,False,False,1,0
506,43034.0,2851.85,47295.69,25.0,4,0,10.0,43,16313,65.87,0,-156,1,False,False,True,False,False,False,True,0,0
212,17022.0,2089.33,19807.09,7.0,2,4,9.0,20,25909,52.19,1,212,1,False,True,False,False,False,False,True,1,0
218,47489.0,3240.51,50587.91,6.0,4,2,5.0,45,31048,24.71,1,-250,1,False,False,True,False,False,False,True,1,0
669,53554.0,4408.76,57503.24,15.0,1,0,1.0,40,24788,47.35,0,157,1,True,False,False,False,True,False,False,0,0
293,73444.0,6598.58,80791.97,4.0,4,2,10.0,25,38932,87.05,0,-7,0,False,False,False,False,False,True,False,0,0
473,6819.0,1091.51,7307.88,14.0,2,2,5.0,8,20277,18.36,0,-161,1,False,False,False,False,True,False,False,0,0
725,152304.125,6798.83,77984.42,8.0,3,1,10.0,23,19377,-35.56,1,101,1,False,False,False,False,False,False,True,1,0
801,5556.0,498.08,5835.83,9.0,5,1,5.0,49,41889,79.4,0,244,0,False,True,False,False,False,False,False,0,0
835,23910.0,3269.83,26243.79,13.0,1,2,8.0,35,22932,71.84,0,-40,1,False,False,True,False,False,False,True,0,0
440,20403.0,2669.52,23420.95,10.0,5,1,10.0,50,13094,-16.46,0,112,0,False,False,False,False,False,False,True,0,0
746,59018.0,6718.81,67177.26,12.0,2,2,7.0,34,12702,-37.1,0,-151,1,False,False,False,False,False,False,True,0,0
557,72043.0,11305.28,80095.39,22.0,1,1,1.0,20,19627,-1.2,1,2,1,False,False,False,False,True,False,False,1,0
309,47121.0,4722.58,54604.81,2.0,1,4,5.0,2,27979,25.63,1,-282,0,False,False,True,False,False,True,False,1,0
332,45370.0,4194.75,47864.32,14.0,5,0,7.0,47,5261,0.67,1,-285,1,False,False,True,False,False,False,True,1,0
404,12517.0,821.0,13674.33,29.0,5,0,9.0,38,34749,-27.88,0,-320,1,False,False,False,False,False,False,True,0,0
44,2383.0,181.26,2782.62,14.0,5,3,7.0,2,16390,64.65,0,296,0,False,False,True,False,False,False,True,0,0
572,39451.0,6384.14,43560.44,0.0,4,1,5.0,40,10047,55.01,0,344,0,False,False,False,False,False,False,False,0,0
